line_item_id,invoice_id,customer_id,subscription_id,product_id,sku,quantity,unit_price,extended_price,billing_interval,line_item_date,currency,is_manual_override
li_00000020,inv_0000020,cust_00001,sub_00001,prod_starter_mo,SKU-STAR-MO,7,60.95,426.65,monthly,2026-03-01,GBP,false
li_00000021,inv_0000021,cust_00001,sub_00001,prod_starter_mo,SKU-STAR-MO,7,60.95,426.65,monthly,2026-04-01,GBP,false
li_00000022,inv_0000022,cust_00001,sub_00001,prod_starter_mo,SKU-STAR-MO,7,60.95,426.65,monthly,2026-05-01,GBP,false
li_00000023,inv_0000023,cust_00001,sub_00001,prod_starter_mo,SKU-STAR-MO,7,60.95,426.65,monthly,2026-06-01,GBP,false
li_00000024,inv_0000024,cust_00002,sub_00002,prod_growth_mo,SKU-GROW-MO,11,131.10,1442.10,monthly,2024-08-02,GBP,false
li_00000025,inv_0000025,cust_00002,sub_00002,prod_growth_mo,SKU-GROW-MO,11,131.10,1442.10,monthly,2024-09-02,GBP,false
li_00000026,inv_0000026,cust_00002,sub_00002,prod_growth_mo,SKU-GROW-MO,11,131.10,1442.10,monthly,2024-10-02,GBP,false
li_00000027,inv_0000027,cust_00002,sub_00002,prod_growth_mo,SKU-GROW-MO,11,131.10,1442.10,monthly,2024-11-02,GBP,false
li_00000028,inv_0000028,cust_00002,sub_00002,prod_growth_mo,SKU-GROW-MO,11,131.10,1442.10,monthly,2024-12-02,GBP,false
li_00000029,inv_0000029,cust_00002,sub_00002,prod_growth_mo,SKU-GROW-MO,11,131.10,1442.10,monthly,2025-01-02,GBP,false
li_00000030,inv_0000030,cust_00002,sub_00002,prod_growth_mo,SKU-GROW-MO,11,131.10,1442.10,monthly,2025-02-02,GBP,false
li_00000031,inv_0000031,cust_00002,sub_00002,prod_growth_mo,SKU-GROW-MO,11,131.10,1442.10,monthly,2025-03-02,GBP,false
li_00000032,inv_0000032,cust_00002,sub_00002,prod_growth_mo,SKU-GROW-MO,11,131.10,1442.10,monthly,2025-04-02,GBP,false
li_00000033,inv_0000033,cust_00002,sub_00002,prod_growth_mo,SKU-GROW-MO,11,131.10,1442.10,monthly,2025-05-02,GBP,false
li_00000034,inv_0000034,cust_00002,sub_00002,prod_growth_mo,SKU-GROW-MO,11,131.10,1442.10,monthly,2025-06-02,GBP,false
li_00000035,inv_0000035,cust_00002,sub_00002,prod_growth_mo,SKU-GROW-MO,11,131.10,1442.10,monthly,2025-07-02,GBP,false
li_00000036,inv_0000036,cust_00002,sub_00002,prod_growth_mo,SKU-GROW-MO,11,131.10,1442.10,monthly,2025-08-02,GBP,false
li_00000037,inv_0000037,cust_00002,sub_00002,prod_growth_mo,SKU-GROW-MO,11,131.10,1442.10,monthly,2025-09-02,GBP,false
li_00000038,inv_0000038,cust_00002,sub_00002,prod_growth_mo,SKU-GROW-MO,11,131.10,1442.10,monthly,2025-10-02,GBP,false
li_00000039,inv_0000039,cust_00002,sub_00002,prod_growth_mo,SKU-GROW-MO,11,131.10,1442.10,monthly,2025-11-02,GBP,false
li_00000040,inv_0000040,cust_00002,sub_00002,prod_growth_mo,SKU-GROW-MO,11,131.10,1442.10,monthly,2025-12-02,GBP,false
li_00000041,inv_0000041,cust_00002,sub_00002,prod_growth_mo,SKU-GROW-MO,11,131.10,1442.10,monthly,2026-01-02,GBP,false
li_00000042,inv_0000042,cust_00002,sub_00002,prod_growth_mo,SKU-GROW-MO,11,131.10,1442.10,monthly,2026-02-02,GBP,false
li_00000043,inv_0000043,cust_00002,sub_00002,prod_growth_mo,SKU-GROW-MO,11,131.10,1442.10,monthly,2026-03-02,GBP,false
li_00000044,inv_0000044,cust_00002,sub_00002,prod_growth_mo,SKU-GROW-MO,11,131.10,1442.10,monthly,2026-04-02,GBP,false
li_00000045,inv_0000045,cust_00002,sub_00002,prod_growth_mo,SKU-GROW-MO,11,131.10,1442.10,monthly,2026-05-02,GBP,false
li_00000046,inv_0000046,cust_00002,sub_00002,prod_growth_mo,SKU-GROW-MO,11,131.10,1442.10,monthly,2026-06-02,GBP,false
li_00000047,inv_0000047,cust_00003,sub_00003,prod_professional_mo,SKU-PROF-MO,11,243.80,2681.80,monthly,2024-08-03,GBP,false
li_00000048,inv_0000048,cust_00003,sub_00003,prod_professional_mo,SKU-PROF-MO,11,243.80,2681.80,monthly,2024-09-03,GBP,false
li_00000049,inv_0000049,cust_00003,sub_00003,prod_professional_mo,SKU-PROF-MO,11,243.80,2681.80,monthly,2024-10-03,GBP,false
li_00000050,inv_0000050,cust_00003,sub_00003,prod_professional_mo,SKU-PROF-MO,11,243.80,2681.80,monthly,2024-11-03,GBP,false
li_00000051,inv_0000051,cust_00003,sub_00003,prod_professional_mo,SKU-PROF-MO,11,243.80,2681.80,monthly,2024-12-03,GBP,false
li_00000052,inv_0000052,cust_00003,sub_00003,prod_professional_mo,SKU-PROF-MO,11,243.80,2681.80,monthly,2025-01-03,GBP,false
li_00000053,inv_0000053,cust_00003,sub_00003,prod_professional_mo,SKU-PROF-MO,11,243.80,2681.80,monthly,2025-02-03,GBP,false
li_00000054,inv_0000054,cust_00003,sub_00003,prod_professional_mo,SKU-PROF-MO,11,243.80,2681.80,monthly,2025-03-03,GBP,false
li_00000055,inv_0000055,cust_00003,sub_00003,prod_professional_mo,SKU-PROF-MO,11,243.80,2681.80,monthly,2025-04-03,GBP,false
li_00000056,inv_0000056,cust_00003,sub_00003,prod_professional_mo,SKU-PROF-MO,11,243.80,2681.80,monthly,2025-05-03,GBP,false
li_00000057,inv_0000057,cust_00003,sub_00003,prod_professional_mo,SKU-PROF-MO,11,243.80,2681.80,monthly,2025-06-03,GBP,false
li_00000058,inv_0000058,cust_00003,sub_00003,prod_professional_mo,SKU-PROF-MO,11,243.80,2681.80,monthly,2025-07-03,GBP,false
li_00000059,inv_0000059,cust_00003,sub_00003,prod_professional_mo,SKU-PROF-MO,11,243.80,2681.80,monthly,2025-08-03,GBP,false
li_00000060,inv_0000060,cust_00003,sub_00003,prod_professional_mo,SKU-PROF-MO,11,243.80,2681.80,monthly,2025-09-03,GBP,false
li_00000061,inv_0000061,cust_00003,sub_00003,prod_professional_mo,SKU-PROF-MO,11,243.80,2681.80,monthly,2025-10-03,GBP,false
li_00000062,inv_0000062,cust_00003,sub_00003,prod_professional_mo,SKU-PROF-MO,11,243.80,2681.80,monthly,2025-11-03,GBP,false
li_00000063,inv_0000063,cust_00003,sub_00003,prod_professional_mo,SKU-PROF-MO,11,243.80,2681.80,monthly,2025-12-03,GBP,false
li_00000064,inv_0000064,cust_00003,sub_00003,prod_professional_mo,SKU-PROF-MO,11,243.80,2681.80,monthly,2026-01-03,GBP,false
li_00000065,inv_0000065,cust_00003,sub_00003,prod_professional_mo,SKU-PROF-MO,11,243.80,2681.80,monthly,2026-02-03,GBP,false
li_00000066,inv_0000066,cust_00003,sub_00003,prod_professional_mo,SKU-PROF-MO,11,243.80,2681.80,monthly,2026-03-03,GBP,false
li_00000067,inv_0000067,cust_00003,sub_00003,prod_professional_mo,SKU-PROF-MO,11,243.80,2681.80,monthly,2026-04-03,GBP,false
li_00000068,inv_0000068,cust_00003,sub_00003,prod_professional_mo,SKU-PROF-MO,11,243.80,2681.80,monthly,2026-05-03,GBP,false
li_00000069,inv_0000069,cust_00003,sub_00003,prod_professional_mo,SKU-PROF-MO,11,243.80,2681.80,monthly,2026-06-03,GBP,false
li_00000070,inv_0000070,cust_00004,sub_00004,prod_business_mo,SKU-BUSI-MO,10,469.20,4692.00,monthly,2024-08-04,GBP,false
li_00000071,inv_0000071,cust_00004,sub_00004,prod_business_mo,SKU-BUSI-MO,10,469.20,4692.00,monthly,2024-09-04,GBP,false
li_00000072,inv_0000072,cust_00004,sub_00004,prod_business_mo,SKU-BUSI-MO,10,469.20,4692.00,monthly,2024-10-04,GBP,false
li_00000073,inv_0000073,cust_00004,sub_00004,prod_business_mo,SKU-BUSI-MO,10,469.20,4692.00,monthly,2024-11-04,GBP,false
li_00000074,inv_0000074,cust_00004,sub_00004,prod_business_mo,SKU-BUSI-MO,10,469.20,4692.00,monthly,2024-12-04,GBP,false
li_00000075,inv_0000075,cust_00004,sub_00004,prod_business_mo,SKU-BUSI-MO,10,469.20,4692.00,monthly,2025-01-04,GBP,false
li_00000076,inv_0000076,cust_00004,sub_00004,prod_business_mo,SKU-BUSI-MO,10,469.20,4692.00,monthly,2025-02-04,GBP,false
li_00000077,inv_0000077,cust_00004,sub_00004,prod_business_mo,SKU-BUSI-MO,10,469.20,4692.00,monthly,2025-03-04,GBP,false
li_00000078,inv_0000078,cust_00004,sub_00004,prod_business_mo,SKU-BUSI-MO,10,469.20,4692.00,monthly,2025-04-04,GBP,false
li_00000079,inv_0000079,cust_00004,sub_00004,prod_business_mo,SKU-BUSI-MO,10,469.20,4692.00,monthly,2025-05-04,GBP,false
li_00000080,inv_0000080,cust_00004,sub_00004,prod_business_mo,SKU-BUSI-MO,10,469.20,4692.00,monthly,2025-06-04,GBP,false
li_00000081,inv_0000081,cust_00004,sub_00004,prod_business_mo,SKU-BUSI-MO,10,469.20,4692.00,monthly,2025-07-04,GBP,false
li_00000082,inv_0000082,cust_00004,sub_00004,prod_business_mo,SKU-BUSI-MO,10,469.20,4692.00,monthly,2025-08-04,GBP,false
li_00000083,inv_0000083,cust_00004,sub_00004,prod_business_mo,SKU-BUSI-MO,10,469.20,4692.00,monthly,2025-09-04,GBP,false
li_00000084,inv_0000084,cust_00004,sub_00004,prod_business_mo,SKU-BUSI-MO,10,469.20,4692.00,monthly,2025-10-04,GBP,false
li_00000085,inv_0000085,cust_00004,sub_00004,prod_business_mo,SKU-BUSI-MO,10,469.20,4692.00,monthly,2025-11-04,GBP,false
li_00000086,inv_0000086,cust_00004,sub_00004,prod_business_mo,SKU-BUSI-MO,10,469.20,4692.00,monthly,2025-12-04,GBP,false
li_00000087,inv_0000087,cust_00004,sub_00004,prod_business_mo,SKU-BUSI-MO,10,469.20,4692.00,monthly,2026-01-04,GBP,false
li_00000088,inv_0000088,cust_00004,sub_00004,prod_business_mo,SKU-BUSI-MO,10,469.20,4692.00,monthly,2026-02-04,GBP,false
li_00000089,inv_0000089,cust_00004,sub_00004,prod_business_mo,SKU-BUSI-MO,10,469.20,4692.00,monthly,2026-03-04,GBP,false
li_00000090,inv_0000090,cust_00004,sub_00004,prod_business_mo,SKU-BUSI-MO,10,469.20,4692.00,monthly,2026-04-04,GBP,false
li_00000091,inv_0000091,cust_00004,sub_00004,prod_business_mo,SKU-BUSI-MO,10,469.20,4692.00,monthly,2026-05-04,GBP,false
li_00000092,inv_0000092,cust_00004,sub_00004,prod_business_mo,SKU-BUSI-MO,10,469.20,4692.00,monthly,2026-06-04,GBP,false
li_00000093,inv_0000093,cust_00005,sub_00005,prod_starter_mo,SKU-STAR-MO,4,60.95,243.80,monthly,2024-08-05,GBP,false
li_00000094,inv_0000094,cust_00005,sub_00005,prod_starter_mo,SKU-STAR-MO,4,60.95,243.80,monthly,2024-09-05,GBP,false
li_00000095,inv_0000095,cust_00005,sub_00005,prod_starter_mo,SKU-STAR-MO,4,60.95,243.80,monthly,2024-10-05,GBP,false
li_00000096,inv_0000096,cust_00005,sub_00005,prod_starter_mo,SKU-STAR-MO,4,60.95,243.80,monthly,2024-11-05,GBP,false
li_00000097,inv_0000097,cust_00005,sub_00005,prod_starter_mo,SKU-STAR-MO,4,60.95,243.80,monthly,2024-12-05,GBP,false
li_00000098,inv_0000098,cust_00005,sub_00005,prod_starter_mo,SKU-STAR-MO,4,60.95,243.80,monthly,2025-01-05,GBP,false
li_00000099,inv_0000099,cust_00005,sub_00005,prod_starter_mo,SKU-STAR-MO,4,60.95,243.80,monthly,2025-02-05,GBP,false
li_00000100,inv_0000100,cust_00005,sub_00005,prod_starter_mo,SKU-STAR-MO,4,60.95,243.80,monthly,2025-03-05,GBP,false
li_00000101,inv_0000101,cust_00005,sub_00005,prod_starter_mo,SKU-STAR-MO,4,60.95,243.80,monthly,2025-04-05,GBP,false
li_00000102,inv_0000102,cust_00005,sub_00005,prod_starter_mo,SKU-STAR-MO,4,60.95,243.80,monthly,2025-05-05,GBP,false
li_00000103,inv_0000103,cust_00005,sub_00005,prod_starter_mo,SKU-STAR-MO,4,60.95,243.80,monthly,2025-06-05,GBP,false
li_00000104,inv_0000104,cust_00005,sub_00005,prod_starter_mo,SKU-STAR-MO,4,60.95,243.80,monthly,2025-07-05,GBP,false
li_00000105,inv_0000105,cust_00005,sub_00005,prod_starter_mo,SKU-STAR-MO,4,60.95,243.80,monthly,2025-08-05,GBP,false
li_00000106,inv_0000106,cust_00005,sub_00005,prod_starter_mo,SKU-STAR-MO,4,60.95,243.80,monthly,2025-09-05,GBP,false
li_00000107,inv_0000107,cust_00005,sub_00005,prod_starter_mo,SKU-STAR-MO,4,60.95,243.80,monthly,2025-10-05,GBP,false
li_00000108,inv_0000108,cust_00005,sub_00005,prod_starter_mo,SKU-STAR-MO,4,60.95,243.80,monthly,2025-11-05,GBP,false
li_00000109,inv_0000109,cust_00005,sub_00005,prod_starter_mo,SKU-STAR-MO,4,60.95,243.80,monthly,2025-12-05,GBP,false
li_00000110,inv_0000110,cust_00005,sub_00005,prod_starter_mo,SKU-STAR-MO,4,60.95,243.80,monthly,2026-01-05,GBP,false
li_00000111,inv_0000111,cust_00005,sub_00005,prod_starter_mo,SKU-STAR-MO,4,60.95,243.80,monthly,2026-02-05,GBP,false
li_00000112,inv_0000112,cust_00005,sub_00005,prod_starter_mo,SKU-STAR-MO,4,60.95,243.80,monthly,2026-03-05,GBP,false
li_00000113,inv_0000113,cust_00005,sub_00005,prod_starter_mo,SKU-STAR-MO,4,60.95,243.80,monthly,2026-04-05,GBP,false
li_00000114,inv_0000114,cust_00005,sub_00005,prod_starter_mo,SKU-STAR-MO,4,60.95,243.80,monthly,2026-05-05,GBP,false
li_00000115,inv_0000115,cust_00005,sub_00005,prod_starter_mo,SKU-STAR-MO,4,60.95,243.80,monthly,2026-06-05,GBP,false
li_00000116,inv_0000116,cust_00006,sub_00006,prod_growth_mo,SKU-GROW-MO,6,131.10,786.60,monthly,2024-08-06,GBP,false
li_00000117,inv_0000117,cust_00006,sub_00006,prod_growth_mo,SKU-GROW-MO,6,131.10,786.60,monthly,2024-09-06,GBP,false
li_00000118,inv_0000118,cust_00006,sub_00006,prod_growth_mo,SKU-GROW-MO,6,131.10,786.60,monthly,2024-10-06,GBP,false
li_00000119,inv_0000119,cust_00006,sub_00006,prod_growth_mo,SKU-GROW-MO,6,131.10,786.60,monthly,2024-11-06,GBP,false
li_00000120,inv_0000120,cust_00006,sub_00006,prod_growth_mo,SKU-GROW-MO,6,131.10,786.60,monthly,2024-12-06,GBP,false
li_00000121,inv_0000121,cust_00006,sub_00006,prod_growth_mo,SKU-GROW-MO,6,131.10,786.60,monthly,2025-01-06,GBP,false
li_00000122,inv_0000122,cust_00006,sub_00006,prod_growth_mo,SKU-GROW-MO,6,131.10,786.60,monthly,2025-02-06,GBP,false
li_00000123,inv_0000123,cust_00006,sub_00006,prod_growth_mo,SKU-GROW-MO,6,131.10,786.60,monthly,2025-03-06,GBP,false
li_00000124,inv_0000124,cust_00006,sub_00006,prod_growth_mo,SKU-GROW-MO,6,131.10,786.60,monthly,2025-04-06,GBP,false
li_00000125,inv_0000125,cust_00006,sub_00006,prod_growth_mo,SKU-GROW-MO,6,131.10,786.60,monthly,2025-05-06,GBP,false
li_00000126,inv_0000126,cust_00006,sub_00006,prod_growth_mo,SKU-GROW-MO,6,131.10,786.60,monthly,2025-06-06,GBP,false
li_00000127,inv_0000127,cust_00006,sub_00006,prod_growth_mo,SKU-GROW-MO,6,131.10,786.60,monthly,2025-07-06,GBP,false
li_00000128,inv_0000128,cust_00006,sub_00006,prod_growth_mo,SKU-GROW-MO,6,131.10,786.60,monthly,2025-08-06,GBP,false
li_00000129,inv_0000129,cust_00006,sub_00006,prod_growth_mo,SKU-GROW-MO,6,131.10,786.60,monthly,2025-09-06,GBP,false
li_00000130,inv_0000130,cust_00006,sub_00006,prod_growth_mo,SKU-GROW-MO,6,131.10,786.60,monthly,2025-10-06,GBP,false
li_00000131,inv_0000131,cust_00006,sub_00006,prod_growth_mo,SKU-GROW-MO,6,131.10,786.60,monthly,2025-11-06,GBP,false
li_00000132,inv_0000132,cust_00006,sub_00006,prod_growth_mo,SKU-GROW-MO,6,131.10,786.60,monthly,2025-12-06,GBP,false
li_00000133,inv_0000133,cust_00006,sub_00006,prod_growth_mo,SKU-GROW-MO,6,131.10,786.60,monthly,2026-01-06,GBP,false
li_00000134,inv_0000134,cust_00006,sub_00006,prod_growth_mo,SKU-GROW-MO,6,131.10,786.60,monthly,2026-02-06,GBP,false
li_00000135,inv_0000135,cust_00006,sub_00006,prod_growth_mo,SKU-GROW-MO,6,131.10,786.60,monthly,2026-03-06,GBP,false
li_00000136,inv_0000136,cust_00006,sub_00006,prod_growth_mo,SKU-GROW-MO,6,131.10,786.60,monthly,2026-04-06,GBP,false
li_00000137,inv_0000137,cust_00006,sub_00006,prod_growth_mo,SKU-GROW-MO,6,131.10,786.60,monthly,2026-05-06,GBP,false
li_00000138,inv_0000138,cust_00006,sub_00006,prod_growth_mo,SKU-GROW-MO,6,131.10,786.60,monthly,2026-06-06,GBP,false
li_00000139,inv_0000139,cust_00007,sub_00007,prod_professional_mo,SKU-PROF-MO,5,243.80,1219.00,monthly,2024-08-07,GBP,false
li_00000140,inv_0000140,cust_00007,sub_00007,prod_professional_mo,SKU-PROF-MO,5,243.80,1219.00,monthly,2024-09-07,GBP,false
li_00000141,inv_0000141,cust_00007,sub_00007,prod_professional_mo,SKU-PROF-MO,5,243.80,1219.00,monthly,2024-10-07,GBP,false
li_00000142,inv_0000142,cust_00007,sub_00007,prod_professional_mo,SKU-PROF-MO,5,243.80,1219.00,monthly,2024-11-07,GBP,false
li_00000143,inv_0000143,cust_00007,sub_00007,prod_professional_mo,SKU-PROF-MO,5,243.80,1219.00,monthly,2024-12-07,GBP,false
li_00000144,inv_0000144,cust_00007,sub_00007,prod_professional_mo,SKU-PROF-MO,5,243.80,1219.00,monthly,2025-01-07,GBP,false
li_00000145,inv_0000145,cust_00007,sub_00007,prod_professional_mo,SKU-PROF-MO,5,243.80,1219.00,monthly,2025-02-07,GBP,false
li_00000146,inv_0000146,cust_00007,sub_00007,prod_professional_mo,SKU-PROF-MO,5,243.80,1219.00,monthly,2025-03-07,GBP,false
li_00000147,inv_0000147,cust_00007,sub_00007,prod_professional_mo,SKU-PROF-MO,5,243.80,1219.00,monthly,2025-04-07,GBP,false
li_00000148,inv_0000148,cust_00007,sub_00007,prod_professional_mo,SKU-PROF-MO,5,243.80,1219.00,monthly,2025-05-07,GBP,false
li_00000149,inv_0000149,cust_00007,sub_00007,prod_professional_mo,SKU-PROF-MO,5,243.80,1219.00,monthly,2025-06-07,GBP,false
li_00000150,inv_0000150,cust_00007,sub_00007,prod_professional_mo,SKU-PROF-MO,5,243.80,1219.00,monthly,2025-07-07,GBP,false
li_00000151,inv_0000151,cust_00007,sub_00007,prod_professional_mo,SKU-PROF-MO,5,243.80,1219.00,monthly,2025-08-07,GBP,false
li_00000152,inv_0000152,cust_00007,sub_00007,prod_professional_mo,SKU-PROF-MO,5,243.80,1219.00,monthly,2025-09-07,GBP,false
li_00000153,inv_0000153,cust_00007,sub_00007,prod_professional_mo,SKU-PROF-MO,5,243.80,1219.00,monthly,2025-10-07,GBP,false
li_00000154,inv_0000154,cust_00007,sub_00007,prod_professional_mo,SKU-PROF-MO,5,243.80,1219.00,monthly,2025-11-07,GBP,false
li_00000155,inv_0000155,cust_00007,sub_00007,prod_professional_mo,SKU-PROF-MO,5,243.80,1219.00,monthly,2025-12-07,GBP,false
li_00000156,inv_0000156,cust_00007,sub_00007,prod_professional_mo,SKU-PROF-MO,5,243.80,1219.00,monthly,2026-01-07,GBP,false
li_00000157,inv_0000157,cust_00007,sub_00007,prod_professional_mo,SKU-PROF-MO,5,243.80,1219.00,monthly,2026-02-07,GBP,false
li_00000158,inv_0000158,cust_00007,sub_00007,prod_professional_mo,SKU-PROF-MO,5,243.80,1219.00,monthly,2026-03-07,GBP,false
li_00000159,inv_0000159,cust_00007,sub_00007,prod_professional_mo,SKU-PROF-MO,5,243.80,1219.00,monthly,2026-04-07,GBP,false
li_00000160,inv_0000160,cust_00007,sub_00007,prod_professional_mo,SKU-PROF-MO,5,243.80,1219.00,monthly,2026-05-07,GBP,false
li_00000161,inv_0000161,cust_00007,sub_00007,prod_professional_mo,SKU-PROF-MO,5,243.80,1219.00,monthly,2026-06-07,GBP,false
li_00000162,inv_0000162,cust_00008,sub_00008,prod_business_mo,SKU-BUSI-MO,5,469.20,2346.00,monthly,2024-08-08,GBP,false
li_00000163,inv_0000163,cust_00008,sub_00008,prod_business_mo,SKU-BUSI-MO,5,469.20,2346.00,monthly,2024-09-08,GBP,false
li_00000164,inv_0000164,cust_00008,sub_00008,prod_business_mo,SKU-BUSI-MO,5,469.20,2346.00,monthly,2024-10-08,GBP,false
li_00000165,inv_0000165,cust_00008,sub_00008,prod_business_mo,SKU-BUSI-MO,5,469.20,2346.00,monthly,2024-11-08,GBP,false
li_00000166,inv_0000166,cust_00008,sub_00008,prod_business_mo,SKU-BUSI-MO,5,469.20,2346.00,monthly,2024-12-08,GBP,false
li_00000167,inv_0000167,cust_00008,sub_00008,prod_business_mo,SKU-BUSI-MO,5,469.20,2346.00,monthly,2025-01-08,GBP,false
li_00000168,inv_0000168,cust_00008,sub_00008,prod_business_mo,SKU-BUSI-MO,5,469.20,2346.00,monthly,2025-02-08,GBP,false
li_00000169,inv_0000169,cust_00008,sub_00008,prod_business_mo,SKU-BUSI-MO,5,469.20,2346.00,monthly,2025-03-08,GBP,false
li_00000170,inv_0000170,cust_00008,sub_00008,prod_business_mo,SKU-BUSI-MO,5,469.20,2346.00,monthly,2025-04-08,GBP,false
li_00000171,inv_0000171,cust_00008,sub_00008,prod_business_mo,SKU-BUSI-MO,5,469.20,2346.00,monthly,2025-05-08,GBP,false
li_00000172,inv_0000172,cust_00008,sub_00008,prod_business_mo,SKU-BUSI-MO,5,469.20,2346.00,monthly,2025-06-08,GBP,false
li_00000173,inv_0000173,cust_00008,sub_00008,prod_business_mo,SKU-BUSI-MO,5,469.20,2346.00,monthly,2025-07-08,GBP,false
li_00000174,inv_0000174,cust_00008,sub_00008,prod_business_mo,SKU-BUSI-MO,5,469.20,2346.00,monthly,2025-08-08,GBP,false
li_00000175,inv_0000175,cust_00008,sub_00008,prod_business_mo,SKU-BUSI-MO,5,469.20,2346.00,monthly,2025-09-08,GBP,false
li_00000176,inv_0000176,cust_00008,sub_00008,prod_business_mo,SKU-BUSI-MO,5,469.20,2346.00,monthly,2025-10-08,GBP,false
li_00000177,inv_0000177,cust_00008,sub_00008,prod_business_mo,SKU-BUSI-MO,5,469.20,2346.00,monthly,2025-11-08,GBP,false
li_00000178,inv_0000178,cust_00008,sub_00008,prod_business_mo,SKU-BUSI-MO,5,469.20,2346.00,monthly,2025-12-08,GBP,false
li_00000179,inv_0000179,cust_00008,sub_00008,prod_business_mo,SKU-BUSI-MO,5,469.20,2346.00,monthly,2026-01-08,GBP,false
li_00000180,inv_0000180,cust_00008,sub_00008,prod_business_mo,SKU-BUSI-MO,5,469.20,2346.00,monthly,2026-02-08,GBP,false
li_00000181,inv_0000181,cust_00008,sub_00008,prod_business_mo,SKU-BUSI-MO,5,469.20,2346.00,monthly,2026-03-08,GBP,false
li_00000182,inv_0000182,cust_00008,sub_00008,prod_business_mo,SKU-BUSI-MO,5,469.20,2346.00,monthly,2026-04-08,GBP,false
li_00000183,inv_0000183,cust_00008,sub_00008,prod_business_mo,SKU-BUSI-MO,5,469.20,2346.00,monthly,2026-05-08,GBP,false
li_00000184,inv_0000184,cust_00008,sub_00008,prod_business_mo,SKU-BUSI-MO,5,469.20,2346.00,monthly,2026-06-08,GBP,false
li_00000185,inv_0000185,cust_00009,sub_00009,prod_starter_mo,SKU-STAR-MO,9,60.95,548.55,monthly,2024-08-09,GBP,false
li_00000186,inv_0000186,cust_00009,sub_00009,prod_starter_mo,SKU-STAR-MO,9,60.95,548.55,monthly,2024-09-09,GBP,false
li_00000187,inv_0000187,cust_00009,sub_00009,prod_starter_mo,SKU-STAR-MO,9,60.95,548.55,monthly,2024-10-09,GBP,false
li_00000188,inv_0000188,cust_00009,sub_00009,prod_starter_mo,SKU-STAR-MO,9,60.95,548.55,monthly,2024-11-09,GBP,false
li_00000189,inv_0000189,cust_00009,sub_00009,prod_starter_mo,SKU-STAR-MO,9,60.95,548.55,monthly,2024-12-09,GBP,false
li_00000190,inv_0000190,cust_00009,sub_00009,prod_starter_mo,SKU-STAR-MO,9,60.95,548.55,monthly,2025-01-09,GBP,false
li_00000191,inv_0000191,cust_00009,sub_00009,prod_starter_mo,SKU-STAR-MO,9,60.95,548.55,monthly,2025-02-09,GBP,false
